1989.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1989.jpeg,"Cause baby, now we've got bad blood You know it used to be mad love So take a look what you've done 'Cause baby, now we've got bad blood, hey!"
1989.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1989.jpeg,"Say you'll remember me Standin' in a nice dress
Starin' at the sunset, babe Red lips and rosy cheeks Say you'll see me again Even if it's just in your Wildest dreams, ah, ha Wildest dreams, ah, ha"
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,1999
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,"Cause they say 2000, zero-zero, party over, oops, out of time So tonight I'm gonna party like it's 1999"
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,"But it was Saturday night, I guess that makes it all right And you say, ""Baby, have you got enough gas?"" Oh yeah! Little Red Corvette Baby, you're much too fast Little Red Corvette You need to find a love that's gonna last"
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,"Ooh, little darlin' if you're Free for a couple of hours If you ain't busy for the next seven years Say, let's pretend we're married and go all night There ain't nothin' wrong if it feels all right I won't stop until the morning light Let's pretend we're married and go all night, tonight"
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,"Everybody ooh Alright Dance music sex romance Everybody say ooh Alright Dance, music, sex, romance"
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,Must be something in the water they drink It's been the same with every girl I've had Must be something in the water they drink Because why else would a woman want to treat a man so bad?
1999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1999.jpeg,"Be glad that you are free There's many a man who's not Be glad for what you had, baby, what you've got Be glad for what you've got"
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,1 Record
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,I feel like I'm dying I'm never gonna live again You just ain't been trying It's getting very near the end. 
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,And there ain't no one goin' to turn me 'round Ain't no one goin' to turn me 'round And there ain't no one goin' to turn me 'round Ain't no one goin' to turn me 'round
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,"Cause when my baby's beside me, I don't worry When my baby's beside me all I know When my baby's beside me, I don't worry When my baby's beside me all I know"
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,"You give me light, you are my day You give me life and that's right You give me light, you are my day You give me life and that's right So right, so right, so right"
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,I've been looking for to find Something to believe in my mind And I thought it was you Don't give up on me so fast I see it's me that's wrong at last Give me another chance
1Record.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/1Record.jpeg,It's okay to look outside The day it will abide And watch the sunrise
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,21
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,"We could've had it all You're gonna wish you never had met me Rolling in the deep Tears are gonna fall, rolling in the deep You had my heart inside of your hand You're gonna wish you never had met me And you played it to the beat Tears are gonna fall, rolling in the deep"
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,"Bless your soul, you've got your head in the clouds She made a fool out of you and, boy, she's bringin' you down She made your heart melt, but you're cold to the core Now rumour has it, she ain't got your love anymore"
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,"But I set fire to the rain Watched it pour as I touched your face Well, it burned while I cried 'Cause I heard it screamin' out your name Your name"
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,"But go on and take it Take it all with you Don't look back 
At this crumbling fool Just take it all with my love Take it all with my love"
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,"Never mind, I'll find someone like you I wish nothing but the best for you, too Don't forget me, I beg I remember you said Sometimes it lasts in love, but sometimes it hurts instead"
21.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/21.jpeg,"However far away, I will always love you However long I stay, I will always love you Whatever words I say, I will always love you I will always love you"
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,22 A Million
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,"Staying at the Ace Hotel If the calm would allow Then I would just be floating to you now It would make me pass to let it pass on I'm climbing the dash, that skin"
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,A womb An empty robe Enough You're rolling up You're holding it You're fabric now Paramind Paramind
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,"Philosophize your figure What I have and haven't held You called and I came, stayed tall through it all Fall and fixture just the same thing"
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,I'd hide Berlin To run and find it Moon water The path ahead The path behind it It's moon water
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,Where you gonna look for confirmation? And if it's ever gonna happen So as I'm standing at the station It might be over soon
22AMillion.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/22AMillion.jpeg,"Well I'll wrap you up And I take it by the touch Darling don't a failure fright Times the raker And I'll rack it up
I'm unorphaned in our northern lights"
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,3 Feet High and Rising
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,But who's the one to say this life is wrong When ghetto life is chosen strong We seem to be misled about our dreams But dreams ain't what it seems When it's just the ghetto thang It's just the ghetto thang
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,"This time the Magic Number is two Cause it takes two, not three to seduce My destiny of love is brought to an apex Sex is a mere molecule In this world of love that I have for you It's true I know I'll love you better"
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,"Take those acid-washed jeans, bell-bottomed, designed by your mama Take it OFF!"
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,I think I'd better plant traces to give clues Or better yet call 911 And when they get here I inform them I'm the Plug One Open a chair and let them realize the reason For concern of the Soul Cause we've come down with a case of potholes
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,"Ah yeah, pump it, pump it, ah yeah, pump it up! You if you got doo doo in your pocket, you got doo doo in your pocket Put one hand in the air like this, wave it Back and forth, say doo doo! Come on! Ah yeah!"
3FeetHighandRising.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3FeetHighandRising.jpeg,"De La Soul, from the soul Black medallions, no gold Hangin' out wit Pos, hangin' out wit Mase Buddy buddy buddy all in my face It's just me myself and I"
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,3 plus 3
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,"Who's that lady Sexy lady Hear me calling out to you Cause that's all that I can do Your eyes tell me to pursue But you say Look yeah, but don't touch, baby"
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,"Do me wrong, do me right, do me right, baby Tell me lies but hold, hold me tight And save your goodbyes 'til the morning light But don't let me be lonely tonight"
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,"Said after all this time it took for us to grow There's no love between us, girl, you know So you walk your way Let me walk mine You walk your way And I'll walk mine"
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,"Well, what it comes down to This is all I want from you Yeah, same you want from me that can only be Love and understanding For what we have at stake, a little give and take It's better than demanding"
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,"Sunshine go away today I don't feel much like dancing Some man's gone, tryin' to run my life He don't know what he's asking"
3plus3.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/3Plus3.jpeg,Summer breeze makes me feel fine Blowin' through the jasmine in my mind Summer breeze makes me feel fine Blowin' though the jasmine in my mind
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,"You a paper chaser, you got your block on fire Remaining a G until the moment you expire You know what it is, you make nothin' out of somethin' You handle your biz and don't be cryin' and sufferin'"
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,"My nine is gonna die with me Pick up the supply with me Be up in the ride with me Do a homicide with me, who, me"
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,"Nahh nahh, flossers, let me see you rollin' your rims Ballers, helicopters, bikes, and Bourbans It's on us, C-M-R are millionaires Let 'em know it's flossin' season everywhere"
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,Until then I'ma be thuggin' behind a project buildin' Smokin' that fire be with the ghetto children Plottin' on a way that we can make a million million lawd lawd
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,"Now follow me now if you want it on Salute at ease, then you carry on Nigga drop and gimme fifty if you do it wrong I'm into weapons I control the dome"
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,"We release with ammunition when our beef is in site Way up in your jurisdiction, bout to turn up the light No vest, no chest whodie, jeopardize your life Now we ain't got to explain it to ya, this for everybody"
400Degreez.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/400Degreez.jpeg,"I'm on fire Hot, hot, hot, hot, hot, hot, hot, hot We on fire Hot, hot, hot, hot, hot, hot, hot, hot"
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,444
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,"Bad times turn to good memories, smile Even when I'm gone and you remember me, smile Good times never fade away, smile Even if I'm not with you here today, smile Good morn' or evening, friends"
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,"Solipsistic, admit it, I see you there So it seems, so you seem I can't tell if you're image or are just the flare In my dreams, in my dreams "
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,"Gangsta nuh live in a tenement yard Rude boy nuh live in a tenement yard Too much watchy, watchy, watchy Them su, su, su, su, su Too much chatty, chatty, chatty And them su, su, su, su, su"
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,"We stuck in La La Land Even when we win, we gon' lose We got the same fuckin' flows I don't know who is who We got the same fuckin' watch She don't got time to choose We stuck in La La Land We got the same fuckin' moves"
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,"Legacy, Legacy, Legacy, Legacy Black excellence, you gon' let 'em see Legacy, Legacy, Legacy, Legacy Black excellency, baby, let 'em see"
444.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/444.jpeg,"Financial freedom my only hope Fuck livin' rich and dyin' broke I bought some artwork for one million Two years later, that shit worth two million Few years later, that shit worth eight million I can't wait to give this shit to my children"
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,4 Real
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,"I say I got another batch of that Andretti I'm out in Cali cuttin' Captain Crunch Berries Throw a hail mary, catch a forty, run it daily Them online niggas talkin' straight up out they belly "
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,"Y'all don't even know me, baby, that's the old me Rest in peace to Kobe, balling just like Kobe Ducked off in the nosebleeds, police so controlling But they can't control me, I need some consoling "
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,"Catch a nigga down bad, he gon' fly just like a fairy I might take off in that new Jag, I slide anything that's ready You say you got a problem with me My nigga, we can square it out right in the the middle of the deli"
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,"Baby, come on over, come cry on my shoulder We've been down for so long, my rock just like boulder We got something going on, you my secret weapon We gotta keep going strong, it ain't no half steppin"
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,Living these days it can be so insane Watching the news it do something to my brain My brothers gunned down in the street giving pain Don't hate on the playa but hate on the game
4Real.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/4Real.jpeg,"Uh, I just come through and I fly Shawty come through from the sky, damn She is an angel, I know it, yeah She is an angel, so fly, damn Riding in bounds with the fye Shawty, she got a lil' vibe, yeah Smoking me out and it's nice"
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,50000000 Elvis Fans Cant Be Wrong
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,"Won't you wear my ring around your neck To tell the world I'm yours, by heck Let them know I love you so And let them know by the ring around your neck"
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,"Always lived, very quiet life I have never did no wrong Now I know that life without you Has been too lonely too long"
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,"You taught me how to love And now you say that we are through I'm a fool, but I'll love you, dear Until the day I die Now and then there's a fool such as I"
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,"Now don't think I'm complaining I'm mighty pleased we met But you give one little peck On the back of my neck And I break out in a cold, cold sweat"
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,"When you speak of love Please be sincere For if you play with love It can bring tears, my dear My wish came true 
To my surprise When you stood there Before my eyes"
50000000ElvisFansCantBeWrong.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50000000ElvisFansCantBeWrong.jpeg,"Hey now, hear what I say Oh wow, you better stay Pow pow, don't run away I need your love tonight"
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,50 Words for Snow
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,"I can see horses Wading through snowdrifts My broken hearts, my fabulous dances My fleeting song, fleeting The world is so loud Keep falling I'll find you"
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,"Lake Tahoe Cold mountain water Don't ever swim there Just stand on the edge and look in there And you might see a woman down there They say some days, up she comes, up she rises As if out of nowhere"
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,"Come with me, I'll find some rope I'll tie us together I've been waiting for you so long I don't want to lose you again I don't want to walk into the crowd again I don't want to walk away again"
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,While crossing the Lhakpa-La Something jumped down from the rocks In the remote Garo Hills by Dipu Marak We found footprints in the snow
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,"I can't find him MistyÉ Oh, please, can you help me? He must be somewhere Open window closing Oh but wait, it's still snowing If you're out there I'm coming out on the ledge"
50WordsforSnow.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/50WordsforSnow.jpeg,Lying in my tent I can hear your cry Echoing round the mountainside You sound lonely
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,69 Love Songs
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,I don't believe in the sun How could it shine down on everyone And never shine on me How could there be Such cruelty
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,Not for all the tea in China Not if I could sing like a bird Not for all North Carolina Not for all my little words Not if I could write for you The sweetest song you ever heard It doesn't matter what I do Not for all my little words
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,You need me like the wind needs the trees to blow in Like the moon needs poetry You need me
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,You've never been more beautiful Your eyes like two full moons As here in this poor old dancehall Among the dreadful tunes The awful songs we don't even hear
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,"If you'll let this happen to us Don't think you'd be setting me free Wasn't it you and I who made
Promises of eternity?"
69LoveSongs.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/69LoveSongs.jpeg,And a long-forgotten fairytale Is in your eyes again And I'm caught inside a dream world Where the colors are too intense And nothing is making sense There's a floating town of eiderdown In a mist of mystery There's an old enchanted castle And the princess there is me
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,"That, you know Tell everybody that you know That I don't love you no more And that's one thing that you know, that you know"
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,808s and Heartbreak
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,"Bout the baddest girl I ever seen Straight up out a movie scene Who knew she was a drama queen That'd turn my life to Stephen King's? Up late night like she on patrol Checking everything like I'm on parole I told her there's some things she don't need to know She never let it go, oh"
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,"Don't worry about what we can't control All the talk in the world lost in the world Til you finally let that thing go You wanna check into the heartbreak hotel But sorry, we're closed"
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,"So keep your love lockdown, your love lockdown Keeping your love lockdown, your love lockdown Now keep your love lockdown, your love lockdown Now keep your love lockdown, you lose"
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,"No matter what, you'll never take that from me My reign is as far as your eyes can see, it's amazing So amazing, so amazing, so amazing, it's amazing So amazing, so amazing, so amazing, it's amazing"
808sandHeartbreak.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/808sandHeartbreak.jpeg,"In the night, I hear 'em talkThe coldest story ever told Somewhere far along this road He lost his soul to a woman so heartless How could you be so heartless? How, how? Oh, how could you be so heartless?"
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,999
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,"Don't worry 'bout the tag Go and throw it in the bag 'cause I got it good You the best I ever had Baby, you know that you're bad and I got it good I'm certain that you're worth it You deserve it, girl"
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,We donÕt have to fight no more This isnÕt the time to be tumbling on the floor We just have to walk through that door together
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,"Everything you'd ever wanted Right in front of me, what's it gonna be? The lights and the drugs and the girls finally drives me crazy Drives me crazy Drive me crazy"
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,"What you need and what you like Drinks and girls of every type I had one too many, I had one too many Sexy girls and city lights Planes and transatlantic flights I had one too many, I had one too many, oh yeah"
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,"Full time killin', bad hoe driller Chowder for the kitten, Mello Yello lemon I'm glowed up I'm glowed up Yeah, same time stealin', same squad chillin' Baggie full of piff, can't you see I'm livin'? I'm glowed up I'm glowed up Goddamn, I'm glowed up"
999.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/999.jpeg,"Cause I do it for the thrill, for the rush I do it for the pain, for your touch Will I OD when it's too much? If I survive, baby, you're the one, you're the one"
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,Abbey Road
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,Something in the way she moves Attracts me like no other lover Something in the way she woos me I don't want to leave her now You know I believe and how
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,We would be warm below the storm In our little hide-a-way beneath the waves Resting our head on the sea bed In an octopus's garden near a cave
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,"Little darling, it's been a long cold lonely winter Little darling, it feels like years since it's been here Here comes the sun, doo da doo doo Here comes the sun, and I say It's all right"
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,Didn't anybody tell her? Didn't anybody see? Sunday's on the phone to Monday Tuesday's on the phone to me
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,"He wear no shoeshine, he got toe-jam football He got monkey finger, he shoot Coca-Cola He say, I know you, you know me One thing I can tell you is you got to be free Come together, right now Over me"
AbbeyRoad.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/AbbeyRoad.jpeg,"When you told me you didn't need me anymore Well, you know I nearly broke down and cried When you told me you didn't need me anymore Well, you know I nearly fell down and died"
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,Abraxas
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,"Got a Black Magic Woman I've got a Black Magic Woman Got me so blind, I can't see That she's a Black Magic Woman She's trying to make a Devil outta me"
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,"I've got a woman that's treatin' me better She takes her time and she ain't so cruel I've got someone to take you over Your mother ain't so bad, what happened to you?"
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,"Is that you, look across the ocean Is that you, thinkin nothing's really there? Is that you, waiting for the sunshine? Is that you, when all you see is glare?"
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,"And I hope you're feelin' better Yes, I hope you're feelin' good Yes, I hope you're feelin' better"
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,"Got your spell on me, baby You got your spell on me, baby Yes, You got your spell on me, baby Turning my heart into stone I need you so bad, Magic Woman I can't leave you alone"
Abraxas.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/Abraxas.jpeg,"Is that you, your eyes slowly fading? Is that you, your mind full of tears? Is that you, searchin' for a good time? Is that you, waitin' for all these years?"
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,A Brief Inquiry Into Online Relationships
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,"Go down, soft sound Midnight, car lights Playing with the air Breathing in your hair Go down, go down Soft sound Step into your skin, I'd rather jump in your bones Taking up your mouth so you'll breathe through your nose"
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,"I swear that I I only called her one time Maybe it was two times? I don't think it was three times It can't be more than four times I think we need to rewind You text that boy sometimes Must be more than three times I didn't mean to two-time, two-time you"
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,And don't wait outside my hotel room Just wait till I give you a sign 'Cause I get lonesome sometimes And save all the jokes you're going to make Whilst I see how much drink I can take Then be my mistake
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,"Why can't we be friends, when we are lovers? Because it always ends with us hating each other Instead of calling me out, you should be pulling me in I've just got one more thing to say"
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,"Would you please listen? Would you please listen? We can see what's missing When you bleed, say so we know Being young in the city Belief and saying something"
ABriefInquiryIntoOnlineRelationships.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABriefInquiryIntoOnlineRelationships.jpeg,"And all I do is sit and think about you If I knew what you'd do Collapse my veins, wearing beautiful shoes It's not living if it's not with you All I do is sit and drink without you If I choose then I lose Distract my brain from the terrible news It's not living if it's not with you"
ABrokenFrame.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABrokenFrame.jpeg,A Broken Frame
ABrokenFrame.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABrokenFrame.jpeg,What can I say? I don't want to play anymore What can I say? I'm heading for the door I can't stand this emotional violence Leave in silence Leave in silence
ABrokenFrame.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABrokenFrame.jpeg,It all seems so absurd that this should have occurred My very only secret and I had to go and leak it My secret garden's not so secret anymore
ABrokenFrame.jpeg,/content/drive/MyDrive/ColabNotebooks/Images/ABrokenFrame.jpeg,"Disillusioned, I was disenchanted Forgot the love that had been implanted Heard the lies and I felt the cold It broke my heart and I lost control Now I'm a satellite of a free state I'm a satellite of hate A satellite of hate"
